v_origem,v_destino,bairro,oneway,length,max_speed,num_lotes,casas,industrias,atracoes,comercios
7781,7782,Sants-Montjuïc,False,189.941,30.0,5.0,7.0,1,0,2
7781,7780,Sants-Montjuïc,False,27.774,30.0,2,3,0,0,1
7782,2843,Sants-Montjuïc,True,45.814,20.0,2,3,0,0,1
7782,7781,Sants-Montjuïc,False,189.94100000000003,30.0,6.0,8.0,1,1,2
7783,6731,Sants-Montjuïc,True,5.21,30.0,2,3,0,0,1
7786,6973,Les Corts,False,41.531,50.0,2,3,0,0,1
7786,8051,Les Corts,True,147.428,50.0,5.0,7.0,1,0,2
7786,3599,Les Corts,False,104.88900000000001,50.0,3.0,5.0,0,0,1
7787,1643,Les Corts,True,108.95100000000001,20.0,3.0,4.0,1,0,1
7787,3613,Les Corts,True,115.88499999999999,30.0,3.0,5.0,0,0,1
7788,7952,Les Corts,True,13.125,50.0,2,3,0,0,1
7788,3613,Les Corts,True,119.704,20.0,4.0,6.0,1,0,1
7789,2366,Les Corts,True,48.679,50.0,2,3,0,0,1
7790,7666,Les Corts,True,42.873,30.0,2,3,0,0,1
7791,2897,Eixample,False,73.372,30.0,2,4,0,0,0
7793,8039,Sants-Montjuïc,True,13.624,50.0,2,3,0,0,1
7793,5588,Sants-Montjuïc,True,118.85700000000001,50.0,4.0,6.0,0,0,2
7794,6193,Gràcia,False,289.8689999999999,30.0,9.0,11.0,2,1,4
7796,7802,Horta-Guinardó,False,43.946,30.0,2,3,0,0,1
7796,7360,Horta-Guinardó,False,474.11800000000005,30.0,15.0,19.0,3,1,7
7796,7803,Horta-Guinardó,False,220.452,25,7.0,8.0,1,1,4
7796,5409,Horta-Guinardó,False,182.848,30.0,8.0,9.0,1,1,5
7797,7798,Nou Barris,False,84.03,30.0,2,3,0,0,1
7797,2052,Nou Barris,False,206.92899999999997,30.0,8.0,10.0,1,1,4
7797,7300,Horta-Guinardó,False,113.897,30.0,4.0,6.0,0,0,2
7798,7797,Nou Barris,False,84.03,30.0,2,3,0,0,1
7799,681,Sant Andreu,True,43.775,20.0,2,3,0,0,1
7799,5637,Sant Andreu,True,107.898,20.0,4.0,5.0,1,0,2
7800,7799,Sant Andreu,True,15.124,20.0,2,3,0,0,1
7802,7796,Horta-Guinardó,False,43.946,30.0,2,3,0,0,1
7803,7805,Horta-Guinardó,False,214.646,20.0,9.0,8.0,3,1,6
7803,7804,Horta-Guinardó,False,23.636000000000003,25,2,3,0,0,1
7803,7796,Horta-Guinardó,False,220.452,25,6.0,7.0,1,0,4
7804,6612,Horta-Guinardó,True,46.12,50.0,2,3,0,0,1
7804,7803,Horta-Guinardó,False,23.636000000000003,25,2,3,0,0,1
7805,7803,Horta-Guinardó,False,214.64600000000002,20.0,8.0,7.0,2,1,6
7806,506,Horta-Guinardó,True,7.502,50.0,2,3,0,0,1
7807,8737,Horta-Guinardó,False,52.431999999999995,30.0,2,4,0,0,0
7808,7810,Horta-Guinardó,False,184.945,50.0,5.0,6.0,1,0,3
7808,6613,Horta-Guinardó,True,16.75,50.0,2,4,0,0,0
7809,507,Horta-Guinardó,True,7.62,50.0,2,3,0,0,1
7809,8737,Horta-Guinardó,False,99.937,30.0,4.0,4.0,1,0,3
7810,8560,Horta-Guinardó,False,9.713,50.0,2,3,0,0,1
7810,7808,Horta-Guinardó,False,184.945,50.0,7.0,8.0,2,0,4
7810,8561,Horta-Guinardó,True,15.869,30.0,2,3,0,0,1
7813,2342,Horta-Guinardó,False,73.88199999999999,30.0,2,3,0,0,1
7813,8057,Horta-Guinardó,True,27.833,50.0,2,3,0,0,1
7814,6200,Gràcia,True,17.588,50.0,2,3,0,0,1
7818,7606,Gràcia,True,11.028,50.0,2,3,0,0,1
7818,7814,Gràcia,True,12.695000000000002,25,2,3,0,0,1
7824,3769,Sant Andreu,True,74.32900000000001,30.0,2,3,0,0,1
7824,785,Sant Andreu,True,100.348,30.0,3.0,5.0,0,0,1
7825,2118,Sant Andreu,True,142.308,20.0,4.0,4.0,1,0,3
7827,6915,Gràcia,False,70.116,50.0,2,3,0,0,1
7827,4037,Gràcia,False,47.743,50.0,2,3,0,0,1
7829,5989,Sarrià-Sant Gervasi,False,156.742,30.0,6.0,8.0,1,1,2
7829,5988,Sarrià-Sant Gervasi,False,149.77099999999996,30.0,4.0,5.0,1,0,2
7829,7830,Sarrià-Sant Gervasi,False,221.93099999999998,30.0,6.0,7.0,2,0,3
7830,7829,Sarrià-Sant Gervasi,False,221.93099999999998,30.0,9.0,11.0,2,1,4
7830,5994,Sarrià-Sant Gervasi,False,241.982,30.0,8.0,7.0,2,1,6
7830,5993,Sarrià-Sant Gervasi,False,87.78500000000001,30.0,2,3,0,0,1
7831,5036,Sarrià-Sant Gervasi,False,25.669,30.0,2,4,0,0,0
7831,7261,Sarrià-Sant Gervasi,False,37.665,50.0,2,4,0,0,0
7831,2435,Sarrià-Sant Gervasi,False,130.611,50.0,6.0,8.0,1,0,3
7832,6300,Eixample,True,54.264,25,2,3,0,0,1
7833,7832,Eixample,True,73.505,20.0,3.0,5.0,0,0,1
7834,7833,Eixample,True,49.166,20.0,2,4,0,0,0
7834,7442,Eixample,False,75.913,20.0,2,4,0,0,0
7834,3917,Eixample,False,17.433,20.0,2,3,0,0,1
7838,489,Sarrià-Sant Gervasi,False,258.473,20.0,7.0,8.0,1,1,4
7839,1991,Sarrià-Sant Gervasi,False,2.828,30.0,2,4,0,0,0
7839,6226,Sarrià-Sant Gervasi,False,94.695,50.0,3.0,4.0,1,0,1
7840,4915,Sarrià-Sant Gervasi,True,154.45600000000002,30.0,7.0,7.0,1,1,5
7840,8541,Sarrià-Sant Gervasi,True,129.322,30.0,5.0,7.0,1,0,2
7841,7840,Sarrià-Sant Gervasi,True,83.21799999999999,30.0,3.0,3.0,1,0,2
7842,7841,Gràcia,True,30.784,30.0,2,4,0,0,0
7842,8542,Gràcia,True,25.443,50.0,2,3,0,0,1
7843,1607,Sarrià-Sant Gervasi,True,40.690000000000005,50.0,2,3,0,0,1
7844,7845,Sarrià-Sant Gervasi,True,46.541000000000004,50.0,2,3,0,0,1
7844,7873,Sarrià-Sant Gervasi,True,172.96800000000002,30.0,6.0,7.0,1,1,3
7845,1706,Sarrià-Sant Gervasi,True,50.809,50.0,2,3,0,0,1
7845,7846,Sarrià-Sant Gervasi,True,35.446999999999996,50.0,2,3,0,0,1
7846,7843,Sarrià-Sant Gervasi,True,41.690000000000005,50.0,2,4,0,0,0
7847,427,Sarrià-Sant Gervasi,True,85.212,30.0,3.0,4.0,0,0,2
7847,7848,Sarrià-Sant Gervasi,True,210.87300000000002,10.0,7.0,7.0,2,1,4
7848,1607,Sarrià-Sant Gervasi,False,65.286,30.0,3.0,5.0,0,0,1
7848,7043,Sarrià-Sant Gervasi,True,159.518,30.0,7.0,6.0,2,1,5
7849,4368,Eixample,True,136.22199999999998,50.0,5.0,6.0,1,0,3
7849,3367,Eixample,True,127.30099999999999,50.0,5.0,6.0,1,0,3
7850,99,Nou Barris,True,66.074,30.0,2,4,0,0,0
7851,1859,Sants-Montjuïc,False,86.087,30.0,2,4,0,0,0
7851,1191,Sants-Montjuïc,False,88.222,30.0,3.0,3.0,1,0,2
7852,7862,Sant Andreu,True,48.914,30.0,2,3,0,0,1
7852,6319,Sant Andreu,False,97.484,30.0,3.0,4.0,0,0,2
7853,8651,Sant Andreu,True,31.617,30.0,2,4,0,0,0
7853,8649,Sant Andreu,True,93.521,50.0,3.0,3.0,1,0,2
7854,7859,Sant Andreu,True,33.777,30.0,2,3,0,0,1
7855,8865,Sant Andreu,True,129.425,30.0,3.0,4.0,1,0,1
7855,7858,Sant Andreu,True,36.718,30.0,2,4,0,0,0
7856,7863,Sant Andreu,True,71.428,30.0,2,3,0,0,1
7856,7854,Sant Andreu,True,90.904,30.0,4.0,6.0,1,0,1
7857,7905,Sant Andreu,True,74.259,30.0,2,3,0,0,1
7858,7857,Sant Andreu,True,32.781,30.0,2,3,0,0,1
7858,8864,Sant Andreu,True,43.818,30.0,2,3,0,0,1
7859,7861,Sant Andreu,True,31.080000000000002,30.0,2,3,0,0,1
7860,7856,Sant Andreu,True,34.738,30.0,2,3,0,0,1
7860,7859,Sant Andreu,True,120.495,30.0,4.0,6.0,1,0,1
7861,5001,Sant Andreu,True,42.769999999999996,30.0,2,4,0,0,0
7861,8866,Sant Andreu,True,53.03,30.0,2,3,0,0,1
7862,7860,Sant Andreu,True,32.547,30.0,2,3,0,0,1
7863,7857,Sant Andreu,True,97.69399999999999,30.0,4.0,7.0,0,0,1
7863,7864,Sant Andreu,True,110.19999999999997,30.0,3.0,4.0,0,0,2
7864,8860,Sant Andreu,True,23.735,30.0,2,4,0,0,0
7864,6682,Sant Andreu,True,98.314,50.0,3.0,4.0,1,0,1
7865,3895,Sant Andreu,False,236.09300000000005,50.0,6.0,8.0,2,0,2
7865,439,Sant Andreu,False,266.35699999999997,50.0,10.0,11.0,2,1,6
7865,438,Sant Andreu,False,38.523,30.0,2,3,0,0,1
7865,6318,Sant Andreu,False,21.529,30.0,2,3,0,0,1
7869,7870,Sants-Montjuïc,True,374.59700000000004,25,14.0,17.0,4,2,5
7869,1738,Sants-Montjuïc,True,826.5810000000001,80.0,41.0,37.0,9,7,29
7870,7080,Sants-Montjuïc,True,106.48,25,4.0,6.0,1,0,1
7873,427,Sarrià-Sant Gervasi,True,68.001,30.0,2,3,0,0,1
7874,1033,Sarrià-Sant Gervasi,False,143.78,30.0,5.0,6.0,1,0,3
7874,558,Sarrià-Sant Gervasi,True,167.18900000000002,50.0,7.0,9.0,1,1,3
7879,4499,Gràcia,True,87.363,30.0,3.0,4.0,1,0,1
7879,6810,Gràcia,False,49.416000000000004,50.0,2,3,0,0,1
7879,3269,Gràcia,False,166.736,50.0,6.0,7.0,2,0,3
7880,1149,Gràcia,True,18.439999999999998,30.0,2,4,0,0,0
7880,6810,Gràcia,True,49.376,50.0,2,3,0,0,1
7893,1234,Sants-Montjuïc,True,42.747,50.0,2,3,0,0,1
7893,7894,Sants-Montjuïc,True,45.638999999999996,30.0,2,3,0,0,1
7894,8049,Sants-Montjuïc,True,68.807,30.0,2,3,0,0,1
7894,1234,Sants-Montjuïc,True,29.894,50.0,2,3,0,0,1
7895,552,Les Corts,False,108.20599999999999,50.0,3.0,3.0,1,0,2
7895,7896,Les Corts,False,177.752,50.0,5.0,7.0,1,0,2
7895,5597,Les Corts,True,39.778,50.0,2,3,0,0,1
7896,2650,Les Corts,False,38.344,50.0,2,3,0,0,1
7896,2357,Les Corts,False,149.264,50.0,4.0,5.0,1,0,2
7896,7895,Les Corts,False,177.752,50.0,8.0,8.0,2,1,5
7897,7789,Les Corts,True,98.17699999999999,30.0,3.0,5.0,0,0,1
7897,7787,Les Corts,True,48.625,30.0,2,3,0,0,1
7897,7790,Les Corts,True,111.652,30.0,5.0,7.0,1,0,2
7908,5698,Sarrià-Sant Gervasi,True,48.061,30.0,2,3,0,0,1
7911,1694,Les Corts,True,11.139,30.0,2,4,0,0,0
7911,1596,Les Corts,True,42.329,30.0,2,4,0,0,0
7912,5093,Les Corts,False,8.265,30.0,2,3,0,0,1
7912,5675,Les Corts,True,280.91499999999996,30.0,13.0,11.0,4,2,9
7912,8789,Les Corts,True,131.453,30.0,4.0,6.0,0,0,2
7913,7921,Les Corts,True,147.394,50.0,4.0,6.0,1,0,1
7913,2368,Les Corts,True,14.872,30.0,2,3,0,0,1
7914,7916,Les Corts,True,221.02400000000003,50.0,9.0,9.0,3,1,5
7915,757,Les Corts,False,22.639,50.0,2,3,0,0,1
7915,6239,Les Corts,False,36.757999999999996,50.0,2,4,0,0,0
7916,6074,Les Corts,False,328.484,30.0,13.0,12.0,4,1,9
7916,6009,Les Corts,False,17.302,30.0,2,3,0,0,1
7916,7917,Les Corts,True,157.841,50.0,7.0,10.0,1,0,3
7917,6240,Les Corts,True,30.15,50.0,2,4,0,0,0
7917,7915,Les Corts,True,25.306,50.0,2,3,0,0,1
7918,6077,Les Corts,True,214.99,50.0,10.0,12.0,2,1,5
7919,7914,Les Corts,True,46.809,50.0,2,3,0,0,1
7919,2367,Les Corts,True,13.93,50.0,2,4,0,0,0
7920,2368,Les Corts,True,151.76500000000001,50.0,4.0,5.0,1,0,2
7920,7921,Les Corts,True,22.545,50.0,2,3,0,0,1
7921,7925,Les Corts,True,24.865000000000002,50.0,2,3,0,0,1
7922,7920,Les Corts,True,10.831,50.0,2,4,0,0,0
7923,7924,Les Corts,True,22.501,50.0,2,4,0,0,0
7924,7922,Les Corts,True,28.18,50.0,2,3,0,0,1
7924,7919,Les Corts,True,297.73099999999994,50.0,9.0,10.0,2,1,5
7925,8299,Les Corts,True,93.471,50.0,4.0,6.0,0,0,2
7925,7923,Les Corts,True,32.342,50.0,2,4,0,0,0
7926,1152,Les Corts,True,121.827,50.0,5.0,6.0,1,0,3
7926,2369,Les Corts,False,15.561,30.0,2,3,0,0,1
7926,4065,Les Corts,False,59.621,30.0,2,3,0,0,1
7927,4512,Sarrià-Sant Gervasi,True,111.75599999999999,30.0,5.0,6.0,1,0,3
7927,7929,Sarrià-Sant Gervasi,True,76.42699999999999,30.0,2,4,0,0,0
7928,5753,Sarrià-Sant Gervasi,True,16.834,30.0,2,3,0,0,1
7928,1211,Sarrià-Sant Gervasi,True,25.757,30.0,2,3,0,0,1
7929,7930,Sarrià-Sant Gervasi,True,110.946,30.0,4.0,4.0,1,0,3
7929,4423,Sarrià-Sant Gervasi,True,76.491,30.0,3.0,4.0,1,0,1
7930,5756,Sarrià-Sant Gervasi,True,77.358,30.0,2,3,0,0,1
7930,7931,Sarrià-Sant Gervasi,True,144.298,30.0,6.0,7.0,1,0,4
7931,7928,Sarrià-Sant Gervasi,True,59.61,30.0,2,3,0,0,1
7932,7933,Sarrià-Sant Gervasi,True,90.845,30.0,3.0,5.0,0,0,1
7932,6306,Sarrià-Sant Gervasi,True,23.893,30.0,2,3,0,0,1
7933,34,Sarrià-Sant Gervasi,True,75.278,30.0,2,3,0,0,1
7933,35,Sarrià-Sant Gervasi,True,92.938,20.0,4.0,6.0,0,0,2
7934,1214,Sarrià-Sant Gervasi,True,46.783,50.0,2,3,0,0,1
7934,4824,Sarrià-Sant Gervasi,True,27.358,50.0,2,3,0,0,1
7935,7927,Sarrià-Sant Gervasi,True,87.92399999999999,30.0,4.0,5.0,1,0,2
7935,300,Sarrià-Sant Gervasi,False,169.899,50.0,5.0,6.0,1,0,3
7935,5755,Sarrià-Sant Gervasi,False,110.273,50.0,4.0,5.0,1,0,2
7936,7933,Sarrià-Sant Gervasi,True,74.958,30.0,2,3,0,0,1
7936,7937,Sarrià-Sant Gervasi,True,111.308,30.0,3.0,5.0,0,0,1
7937,4424,Sarrià-Sant Gervasi,True,65.113,30.0,2,3,0,0,1
7938,6335,Sant Andreu,False,254.06,30.0,9.0,11.0,3,0,4
7938,8867,Sant Andreu,False,134.516,30.0,5.0,6.0,1,0,3
7939,6539,Sant Andreu,True,226.413,30.0,7.0,7.0,1,1,5
7939,6342,Sant Andreu,True,14.061,30.0,2,4,0,0,0
7940,6584,Sant Andreu,False,70.84299999999999,30.0,2,4,0,0,0
7940,8327,Sant Andreu,True,100.592,50.0,4.0,4.0,1,0,3
7941,6886,Sarrià-Sant Gervasi,True,470.5240000000001,30.0,23.0,18.0,8,2,18
7941,6947,Horta-Guinardó,False,548.4159999999999,30.0,18.0,17.0,5,2,12
7942,3134,Sant Andreu,True,82.393,30.0,2,4,0,0,0
7942,7944,Sant Andreu,True,134.975,20.0,4.0,5.0,1,0,2
7943,8696,Sant Andreu,True,97.429,30.0,3.0,5.0,0,0,1
7944,7943,Sant Andreu,True,71.804,30.0,2,3,0,0,1
7944,1822,Sant Andreu,False,66.77199999999999,30.0,2,4,0,0,0
7944,1525,Sant Andreu,False,44.853,30.0,2,3,0,0,1
7945,7172,Sant Andreu,True,156.68800000000002,50.0,5.0,6.0,1,0,3
7945,5030,Sant Andreu,False,25.036,30.0,2,3,0,0,1
7946,8814,Sant Andreu,False,166.981,30.0,5.0,7.0,1,0,2
7946,6318,Sant Andreu,False,284.79600000000005,30.0,11.0,13.0,2,1,6
7947,5004,Sant Andreu,True,202.773,30.0,8.0,9.0,2,1,4
7947,1501,Sant Andreu,False,66.50699999999999,30.0,2,3,0,0,1
7947,8814,Sant Andreu,False,153.632,30.0,6.0,7.0,1,0,4
7951,8411,Sants-Montjuïc,True,106.995,30.0,4.0,5.0,1,0,2
7951,6972,Sants-Montjuïc,False,44.277,50.0,2,3,0,0,1
7951,6,Sants-Montjuïc,False,20.548,50.0,2,3,0,0,1
7952,1643,Les Corts,True,101.53399999999999,50.0,4.0,4.0,1,0,3
7953,7952,Les Corts,True,66.85,50.0,2,4,0,0,0
7953,7955,Les Corts,True,338.197,60.0,15.0,17.0,5,1,7
7954,2329,Les Corts,True,64.655,50.0,2,3,0,0,1
7955,5590,Les Corts,True,314.01099999999997,60.0,10.0,9.0,3,1,7
7956,7954,Les Corts,True,176.729,50.0,6.0,6.0,2,0,4
7956,997,Les Corts,True,234.165,60.0,7.0,9.0,1,0,4
7957,7959,Sant Andreu,True,160.778,30.0,5.0,6.0,1,0,3
7957,7940,Sant Andreu,True,27.817999999999998,50.0,2,3,0,0,1
7958,3505,Sant Andreu,True,134.476,30.0,4.0,5.0,1,0,2
7959,5227,Sant Andreu,False,25.487,30.0,2,3,0,0,1
7959,7960,Sant Andreu,False,40.437,30.0,2,3,0,0,1
7960,7959,Sant Andreu,False,40.437,30.0,2,3,0,0,1
7960,7957,Sant Andreu,True,123.166,50.0,4.0,6.0,0,0,2
7961,7962,Les Corts,True,19.648,50.0,2,3,0,0,1
7962,5101,Les Corts,True,65.48,30.0,2,3,0,0,1
7963,6241,Les Corts,True,85.656,30.0,3.0,5.0,0,0,1
7963,7961,Les Corts,True,67.279,50.0,2,3,0,0,1
7964,1889,Les Corts,True,588.384,80.0,23.0,23.0,5,3,15
7964,8109,Les Corts,True,210.781,25,6.0,8.0,1,0,3
7965,1261,Les Corts,False,21.082,30.0,2,4,0,0,0
7965,1236,Les Corts,True,119.236,50.0,3.0,5.0,0,0,1
7965,987,Les Corts,False,125.581,30.0,4.0,6.0,1,0,1
7966,5181,Les Corts,True,33.689,30.0,2,3,0,0,1
7966,7969,Les Corts,True,16.044999999999998,50.0,2,4,0,0,0
7967,7966,Les Corts,True,6.342,50.0,2,3,0,0,1
7968,7967,Les Corts,True,12.478000000000002,50.0,2,3,0,0,1
7968,8108,Les Corts,True,28.558,50.0,2,3,0,0,1
7969,7971,Les Corts,True,19.805,50.0,2,3,0,0,1
7969,7965,Les Corts,True,174.33899999999997,50.0,5.0,7.0,1,0,2
7970,8107,Les Corts,True,22.567999999999998,30.0,2,3,0,0,1
7970,8106,Les Corts,True,13.462,50.0,2,3,0,0,1
7971,7970,Les Corts,True,4.197,50.0,2,3,0,0,1
7972,5182,Les Corts,True,55.081,30.0,2,3,0,0,1
7973,7972,Les Corts,True,269.44899999999996,30.0,11.0,10.0,3,1,8
7973,5199,Les Corts,True,34.976,30.0,2,3,0,0,1
7974,2841,Gràcia,True,52.981,30.0,2,3,0,0,1
7974,538,Gràcia,True,138.105,30.0,5.0,6.0,1,0,3
7975,1418,Horta-Guinardó,True,89.694,50.0,3.0,4.0,0,0,2
7975,1186,Horta-Guinardó,True,44.302,50.0,2,4,0,0,0
7976,1056,Horta-Guinardó,True,35.402,50.0,2,3,0,0,1
7976,3395,Horta-Guinardó,True,134.642,50.0,5.0,7.0,1,0,2
7977,4489,Gràcia,True,45.38999999999999,30.0,2,4,0,0,0
7977,7978,Gràcia,True,45.498,30.0,2,3,0,0,1
7978,5147,Gràcia,True,43.897999999999996,30.0,2,3,0,0,1
7979,7978,Gràcia,True,49.084999999999994,20.0,2,4,0,0,0
7979,4733,Gràcia,True,43.17100000000001,50.0,2,4,0,0,0
7980,5146,Gràcia,True,60.654999999999994,20.0,2,3,0,0,1
7980,4738,Gràcia,True,106.975,50.0,3.0,5.0,0,0,1
7981,518,Gràcia,True,57.56400000000001,30.0,2,4,0,0,0
7982,995,Les Corts,True,138.386,30.0,3.0,5.0,0,0,1
7982,5291,Les Corts,True,34.217,50.0,2,3,0,0,1
7983,1023,Sarrià-Sant Gervasi,True,8.051,50.0,2,3,0,0,1
7983,7985,Sarrià-Sant Gervasi,True,64.94800000000001,30.0,2,3,0,0,1
7984,7987,Sarrià-Sant Gervasi,True,87.072,20.0,2,3,0,0,1
7985,7984,Sarrià-Sant Gervasi,True,62.129000000000005,20.0,2,4,0,0,0
7985,8007,Sarrià-Sant Gervasi,True,214.02900000000002,30.0,6.0,9.0,1,0,2
7986,7984,Sarrià-Sant Gervasi,True,110.661,30.0,4.0,5.0,1,0,2
7986,7988,Sarrià-Sant Gervasi,True,121.017,30.0,5.0,7.0,1,0,2
7987,7986,Sarrià-Sant Gervasi,True,23.051000000000002,30.0,2,3,0,0,1
7988,8006,Sarrià-Sant Gervasi,True,84.59299999999999,30.0,2,3,0,0,1
7988,7990,Sarrià-Sant Gervasi,True,89.933,30.0,3.0,4.0,1,0,1
7989,4041,Sarrià-Sant Gervasi,True,35.49,30.0,2,4,0,0,0
7989,7990,Sarrià-Sant Gervasi,True,65.07000000000001,30.0,2,3,0,0,1
7990,1492,Sarrià-Sant Gervasi,True,142.646,30.0,4.0,6.0,1,0,1
7991,5689,Sarrià-Sant Gervasi,True,71.59700000000001,30.0,2,3,0,0,1
7991,1028,Sarrià-Sant Gervasi,True,44.32299999999999,30.0,2,3,0,0,1
7992,1263,Sarrià-Sant Gervasi,False,33.647,50.0,2,3,0,0,1
7992,238,Sarrià-Sant Gervasi,False,98.829,50.0,3.0,4.0,0,0,2
7993,7989,Sarrià-Sant Gervasi,True,97.253,30.0,3.0,4.0,0,0,2
7993,8018,Sarrià-Sant Gervasi,True,118.054,30.0,3.0,5.0,0,0,1
7994,8000,Sarrià-Sant Gervasi,True,95.87899999999999,50.0,3.0,5.0,0,0,1
7995,32,Sarrià-Sant Gervasi,True,58.19500000000001,50.0,2,3,0,0,1
7995,7996,Sarrià-Sant Gervasi,True,87.055,30.0,3.0,4.0,1,0,1
7996,7997,Sarrià-Sant Gervasi,True,70.338,30.0,2,3,0,0,1
7996,4782,Sarrià-Sant Gervasi,True,114.775,30.0,3.0,5.0,0,0,1
7997,300,Sarrià-Sant Gervasi,False,65.29299999999999,50.0,2,3,0,0,1
7997,297,Sarrià-Sant Gervasi,False,138.894,50.0,4.0,5.0,1,0,2
7998,7994,Sarrià-Sant Gervasi,True,52.270999999999994,30.0,2,3,0,0,1
7998,8003,Sarrià-Sant Gervasi,True,152.803,30.0,4.0,6.0,0,0,2
7999,7998,Sarrià-Sant Gervasi,True,85.876,30.0,4.0,6.0,1,0,1
7999,8009,Sarrià-Sant Gervasi,True,71.185,30.0,2,3,0,0,1
8000,8121,Sarrià-Sant Gervasi,True,65.37,50.0,2,4,0,0,0
8000,7999,Sarrià-Sant Gervasi,True,53.166,30.0,2,3,0,0,1
8001,1040,Sarrià-Sant Gervasi,True,2.958,50.0,2,3,0,0,1
8002,1041,Sarrià-Sant Gervasi,True,24.108000000000004,50.0,2,3,0,0,1
8002,8121,Sarrià-Sant Gervasi,True,39.675,50.0,2,4,0,0,0
8003,8016,Sarrià-Sant Gervasi,True,71.18,30.0,2,3,0,0,1
8004,7992,Sarrià-Sant Gervasi,True,85.28999999999999,30.0,3.0,4.0,1,0,1
8005,4041,Sarrià-Sant Gervasi,True,121.48700000000001,30.0,4.0,5.0,1,0,2
8005,8004,Sarrià-Sant Gervasi,True,62.073,30.0,2,3,0,0,1
8006,8010,Sarrià-Sant Gervasi,True,79.34400000000001,30.0,3.0,5.0,0,0,1
8006,7993,Sarrià-Sant Gervasi,True,153.687,30.0,7.0,7.0,2,1,4
8007,7991,Sarrià-Sant Gervasi,True,80.15,30.0,3.0,4.0,1,0,1
8007,8008,Sarrià-Sant Gervasi,False,92.515,30.0,3.0,4.0,1,0,1
8008,8007,Sarrià-Sant Gervasi,False,92.515,30.0,3.0,5.0,0,0,1
8008,7988,Sarrià-Sant Gervasi,True,121.988,30.0,4.0,6.0,1,0,1
8008,8006,Sarrià-Sant Gervasi,True,57.884,30.0,2,3,0,0,1
8009,8008,Sarrià-Sant Gervasi,True,79.10900000000001,30.0,3.0,4.0,1,0,1
8009,7991,Sarrià-Sant Gervasi,True,78.646,30.0,3.0,4.0,0,0,2
8010,7998,Sarrià-Sant Gervasi,True,70.613,30.0,2,3,0,0,1
8010,8009,Sarrià-Sant Gervasi,True,72.397,30.0,2,3,0,0,1
8011,8014,Sarrià-Sant Gervasi,True,47.552,30.0,2,4,0,0,0
8011,7989,Sarrià-Sant Gervasi,True,86.61299999999999,30.0,2,4,0,0,0
8012,8013,Sarrià-Sant Gervasi,True,48.167,30.0,2,3,0,0,1
8013,8011,Sarrià-Sant Gervasi,True,47.726,30.0,2,3,0,0,1
8013,8005,Sarrià-Sant Gervasi,True,41.480000000000004,30.0,2,3,0,0,1
8014,8012,Sarrià-Sant Gervasi,True,49.001000000000005,30.0,2,3,0,0,1
8015,8017,Sarrià-Sant Gervasi,False,59.94,50.0,2,3,0,0,1
8015,8018,Sarrià-Sant Gervasi,True,37.251,30.0,2,4,0,0,0
8015,4952,Sarrià-Sant Gervasi,False,69.931,50.0,3.0,5.0,0,0,1
8016,8010,Sarrià-Sant Gervasi,True,153.80499999999998,30.0,5.0,6.0,1,0,3
8016,7993,Sarrià-Sant Gervasi,True,77.83500000000001,30.0,3.0,4.0,0,0,2
8017,8015,Sarrià-Sant Gervasi,False,59.94,50.0,2,3,0,0,1
8017,4978,Sarrià-Sant Gervasi,False,37.048,50.0,2,3,0,0,1
8018,8014,Sarrià-Sant Gervasi,True,88.977,30.0,3.0,5.0,0,0,1
8018,8017,Sarrià-Sant Gervasi,True,48.2,30.0,2,3,0,0,1
8019,1031,Les Corts,True,11.469,50.0,2,3,0,0,1
8020,1003,Sarrià-Sant Gervasi,True,77.707,50.0,3.0,5.0,0,0,1
8020,8001,Sarrià-Sant Gervasi,True,23.477,50.0,2,3,0,0,1
8023,6619,Sants-Montjuïc,True,32.04900000000001,30.0,2,3,0,0,1
8023,1745,Sants-Montjuïc,False,294.70500000000004,30.0,8.0,9.0,3,1,3
8024,5584,Sants-Montjuïc,True,86.02,50.0,3.0,3.0,1,0,2
8025,8026,Sants-Montjuïc,True,102.47,30.0,4.0,5.0,1,0,2
8026,8730,Sants-Montjuïc,True,15.373,30.0,2,3,0,0,1
8026,4970,Sants-Montjuïc,True,166.47500000000002,30.0,5.0,7.0,1,0,2
8027,6925,Sants-Montjuïc,True,94.023,30.0,2,3,0,0,1
8027,8637,Sants-Montjuïc,True,175.602,30.0,5.0,6.0,1,0,3
8031,3536,Sants-Montjuïc,True,289.48199999999997,20.0,13.0,13.0,3,2,8
8031,7319,Sants-Montjuïc,True,59.650000000000006,30.0,2,3,0,0,1
8032,7784,Sants-Montjuïc,True,15.284,10.0,2,3,0,0,1
8032,8031,Sants-Montjuïc,True,117.726,20.0,5.0,7.0,1,0,2
8045,4574,Nou Barris,True,7.667,30.0,2,3,0,0,1
8045,8774,Nou Barris,False,22.915,50.0,2,3,0,0,1
8045,5442,Nou Barris,False,97.689,50.0,3.0,4.0,1,0,1
8046,8590,Nou Barris,True,28.648000000000003,20.0,2,3,0,0,1
8046,6643,Nou Barris,True,38.216,30.0,2,3,0,0,1
8047,8593,Nou Barris,True,58.573,30.0,2,3,0,0,1
8047,8780,Nou Barris,True,72.509,30.0,3.0,5.0,0,0,1
8048,8242,Nou Barris,True,127.12400000000002,20.0,5.0,6.0,1,0,3
8048,8239,Nou Barris,False,55.908,30.0,2,3,0,0,1
