v_origem,v_destino,bairro,oneway,length,max_speed,num_lotes,casas,industrias,atracoes,comercios
5098,4759,Quartiere 4,False,319.004,25,12.0,14.0,3,2,5
5099,5217,Quartiere 4,False,861.7959999999998,25,29.0,25.0,8,4,21
5099,5101,Quartiere 4,False,150.04000000000002,25,6.0,7.0,1,1,3
5099,5100,Quartiere 4,False,1011.8449999999999,25,50.0,63.0,10,6,21
5100,5099,Quartiere 4,False,1011.8449999999999,25,33.0,33.0,11,4,18
5100,890,Quartiere 4,False,1073.297,25,39.0,43.0,9,7,19
5100,4323,Quartiere 4,False,266.22700000000003,25,11.0,9.0,3,2,8
5101,5099,Quartiere 4,False,150.04,25,6.0,6.0,1,1,4
5101,5102,Quartiere 4,True,300.96199999999993,25,12.0,12.0,2,1,9
5101,5103,Quartiere 4,False,247.15400000000002,25,7.0,8.0,2,1,3
5101,3469,Quartiere 4,False,181.71600000000007,25,7.0,6.0,2,1,5
5102,5191,Quartiere 4,False,82.148,25,3.0,5.0,0,0,1
5102,5103,Quartiere 4,True,345.84400000000005,25,15.0,19.0,3,1,7
5103,5101,Quartiere 4,False,247.15400000000002,25,11.0,13.0,2,1,6
5103,3462,Quartiere 4,False,338.15900000000005,25,9.0,9.0,1,1,7
5104,5490,Quartiere 4,False,83.909,25,2,3,0,0,1
5104,3461,Quartiere 4,True,488.39299999999986,25,24.0,27.0,6,4,11
5108,2909,Quartiere 3,True,47.119,25,2,3,0,0,1
5109,5864,Quartiere 3,False,44.28,25,2,4,0,0,0
5110,1499,Quartiere 3,True,81.975,30.0,3.0,4.0,1,0,1
5110,5111,Quartiere 3,False,45.303,25,2,3,0,0,1
5111,5036,Quartiere 3,True,221.55300000000003,25,10.0,12.0,2,1,5
5111,5110,Quartiere 3,False,45.303,25,2,3,0,0,1
5112,5035,Quartiere 3,False,38.85,25,2,3,0,0,1
5113,5036,Quartiere 3,False,69.477,25,2,3,0,0,1
5113,5114,Quartiere 3,False,128.464,25,4.0,5.0,1,0,2
5113,5038,Quartiere 3,True,248.337,25,11.0,12.0,4,1,5
5113,5037,Quartiere 3,False,138.615,25,6.0,8.0,1,0,3
5114,5113,Quartiere 3,False,128.464,25,4.0,6.0,1,0,1
5115,4437,Quartiere 3,True,81.73400000000001,30.0,2,3,0,0,1
5115,4437,Quartiere 3,True,80.662,30.0,2,3,0,0,1
5116,1497,Quartiere 3,False,163.497,25,8.0,7.0,2,1,6
5117,5120,Quartiere 3,False,1510.4740000000004,25,52.0,55.0,14,6,29
5117,831,Quartiere 3,False,390.57599999999996,40.0,12.0,16.0,2,1,5
5117,832,Quartiere 3,False,150.43300000000002,40.0,4.0,5.0,1,0,2
5118,5119,Quartiere 3,False,47.573,30.0,2,4,0,0,0
5118,463,Quartiere 3,False,267.756,30.0,13.0,16.0,3,2,5
5118,239,Quartiere 3,False,58.660999999999994,25,2,3,0,0,1
5119,5825,Quartiere 3,False,82.505,30.0,2,4,0,0,0
5119,5118,Quartiere 3,False,47.573,30.0,2,3,0,0,1
5119,240,Quartiere 3,False,75.399,25,3.0,4.0,1,0,1
5120,5117,Quartiere 3,False,1510.4739999999997,25,52.0,67.0,10,6,21
5120,4108,Quartiere 3,False,447.15199999999993,25,14.0,12.0,5,1,10
5120,5121,Quartiere 3,False,262.321,25,12.0,12.0,4,1,7
5121,4109,Quartiere 3,False,381.74999999999994,25,15.0,17.0,5,2,6
5121,5120,Quartiere 3,False,262.321,25,7.0,7.0,2,0,5
5121,5122,Quartiere 3,False,407.58599999999996,25,15.0,17.0,4,1,8
5122,5121,Quartiere 3,False,407.586,25,14.0,15.0,3,2,8
5123,3483,Quartiere 3,False,37.502,25,2,3,0,0,1
5123,833,Quartiere 3,False,160.966,25,6.0,9.0,1,0,2
5123,3481,Quartiere 3,False,100.976,25,4.0,5.0,1,0,2
5124,3483,Quartiere 3,False,580.9710000000001,25,16.0,20.0,3,2,7
5125,563,Quartiere 4,False,88.238,25,2,3,0,0,1
5125,564,Quartiere 4,False,54.054,25,2,3,0,0,1
5168,1023,Quartiere 2,False,72.375,25,2,4,0,0,0
5168,2865,Quartiere 2,False,547.715,25,15.0,13.0,5,2,10
5168,943,Quartiere 2,False,876.5379999999999,25,31.0,28.0,8,5,21
5172,2597,Quartiere 5,True,288.964,25,9.0,13.0,2,0,3
5172,969,Quartiere 5,True,396.437,25,14.0,14.0,4,2,8
5174,579,Quartiere 5,False,23.371000000000002,25,2,4,0,0,0
5186,3038,Quartiere 5,False,300.009,25,10.0,13.0,2,1,4
5187,5189,Quartiere 4,False,319.629,25,9.0,10.0,3,1,4
5187,5188,Quartiere 4,False,112.01799999999999,25,5.0,6.0,1,0,3
5188,5187,Quartiere 4,False,112.018,25,4.0,7.0,0,0,1
5189,5187,Quartiere 4,False,319.62899999999996,25,11.0,12.0,3,2,5
5189,814,Quartiere 4,False,313.409,25,9.0,12.0,2,0,4
5189,5195,Quartiere 4,False,91.295,25,4.0,5.0,1,0,2
5190,5191,Quartiere 4,True,122.93000000000002,25,6.0,7.0,1,0,4
5191,5102,Quartiere 4,False,82.148,25,2,4,0,0,0
5191,5192,Quartiere 4,True,235.23299999999998,25,7.0,8.0,1,1,4
5192,3463,Quartiere 4,True,168.34599999999998,25,5.0,7.0,1,0,2
5192,3461,Quartiere 4,True,176.32399999999996,25,8.0,10.0,1,1,4
5193,3470,Quartiere 4,False,694.552,25,33.0,37.0,9,3,17
5193,5194,Quartiere 4,False,125.624,25,5.0,6.0,1,0,3
5193,4755,Quartiere 4,False,166.972,25,5.0,6.0,1,0,3
5194,5193,Quartiere 4,False,125.62399999999998,25,6.0,8.0,1,1,2
5195,5189,Quartiere 4,False,91.295,25,3.0,4.0,1,0,1
5195,5218,Quartiere 4,False,199.404,25,6.0,7.0,1,1,3
5195,5494,Quartiere 4,False,103.988,25,5.0,6.0,1,0,3
5196,5197,Quartiere 4,True,186.041,25,8.0,9.0,1,1,5
5196,890,Quartiere 4,False,31.953999999999997,25,2,3,0,0,1
5197,5218,Quartiere 4,True,144.96900000000002,25,4.0,5.0,1,0,2
5197,5215,Quartiere 4,False,148.899,25,5.0,6.0,1,0,3
5198,5500,Quartiere 4,False,165.523,25,6.0,8.0,1,0,3
5199,5501,Quartiere 4,False,216.614,25,7.0,7.0,2,1,4
5199,5200,Quartiere 4,True,56.229,25,2,3,0,0,1
5200,5214,Quartiere 4,True,146.791,25,4.0,4.0,1,0,3
5200,99,Quartiere 4,True,143.275,25,4.0,6.0,0,0,2
5201,3469,Quartiere 4,False,113.324,25,5.0,7.0,1,0,2
5202,4771,Quartiere 4,False,165.149,25,8.0,10.0,1,1,4
5203,4771,Quartiere 4,False,8.649,25,2,3,0,0,1
5203,5199,Quartiere 4,True,91.503,25,2,3,0,0,1
5203,96,Quartiere 4,False,143.857,25,4.0,5.0,1,0,2
5204,4840,Quartiere 4,False,323.528,25,14.0,17.0,4,2,5
5205,4840,Quartiere 4,False,9.202,25,2,3,0,0,1
5205,3464,Quartiere 4,False,102.81099999999999,25,5.0,7.0,1,0,2
5205,4839,Quartiere 4,False,348.15099999999995,50.0,9.0,10.0,3,1,4
5206,4328,Quartiere 4,False,2.145,25,2,3,0,0,1
5206,5207,Quartiere 4,False,73.678,25,2,3,0,0,1
5206,4333,Quartiere 4,False,4.705,25,2,3,0,0,1
5207,5209,Quartiere 4,True,73.51,25,2,3,0,0,1
5207,5206,Quartiere 4,False,73.678,25,2,4,0,0,0
5208,5209,Quartiere 4,False,73.212,25,2,3,0,0,1
5208,4329,Quartiere 4,False,31.163,25,2,3,0,0,1
5208,4333,Quartiere 4,False,43.116,25,2,3,0,0,1
5209,5208,Quartiere 4,False,73.212,25,3.0,5.0,0,0,1
5209,5213,Quartiere 4,True,35.79,25,2,3,0,0,1
5210,4329,Quartiere 4,False,12.105,25,2,4,0,0,0
5210,5212,Quartiere 4,False,34.523,25,2,3,0,0,1
5210,5211,Quartiere 4,False,67.5,25,2,3,0,0,1
5210,4327,Quartiere 4,False,76.55000000000001,25,2,3,0,0,1
5211,5210,Quartiere 4,False,67.5,25,2,3,0,0,1
5211,5223,Quartiere 4,False,46.891999999999996,25,2,3,0,0,1
5211,4345,Quartiere 4,False,95.02199999999999,25,3.0,5.0,0,0,1
5212,4329,Quartiere 4,False,37.248,25,2,3,0,0,1
5212,5210,Quartiere 4,False,34.523,25,2,3,0,0,1
5212,4342,Quartiere 4,False,48.426,25,2,3,0,0,1
5212,4338,Quartiere 4,False,45.260999999999996,25,2,3,0,0,1
5213,4342,Quartiere 4,False,47.686,25,2,3,0,0,1
5213,5222,Quartiere 4,True,190.31799999999998,25,7.0,8.0,1,1,4
5214,5215,Quartiere 4,True,150.964,25,5.0,6.0,1,0,3
5214,5220,Quartiere 4,True,208.537,25,9.0,8.0,2,1,7
5215,5217,Quartiere 4,True,314.31,25,9.0,9.0,3,1,5
5215,5197,Quartiere 4,False,148.89899999999997,25,7.0,10.0,1,0,3
5216,5207,Quartiere 4,True,34.523,25,2,3,0,0,1
5216,5219,Quartiere 4,False,92.169,25,4.0,5.0,1,0,2
5217,5099,Quartiere 4,False,861.7959999999997,25,39.0,29.0,15,5,29
5217,5216,Quartiere 4,True,74.061,25,3.0,4.0,1,0,1
5218,4665,Quartiere 4,True,114.91,25,4.0,5.0,1,0,2
5218,5195,Quartiere 4,False,199.404,25,6.0,7.0,2,1,2
5219,5493,Quartiere 4,True,33.015,25,2,4,0,0,0
5219,5216,Quartiere 4,False,92.169,25,2,3,0,0,1
5220,5219,Quartiere 4,True,20.5,25,2,3,0,0,1
5221,4325,Quartiere 4,False,5.351,25,2,4,0,0,0
5221,5492,Quartiere 4,False,73.777,25,3.0,4.0,1,0,1
5221,4344,Quartiere 4,False,8.802,25,2,3,0,0,1
5222,3468,Quartiere 4,False,48.742000000000004,25,2,3,0,0,1
5222,3469,Quartiere 4,False,119.60600000000001,25,3.0,4.0,0,0,2
5223,5224,Quartiere 4,False,25.927,25,2,3,0,0,1
5223,5211,Quartiere 4,False,46.891999999999996,25,2,3,0,0,1
5224,5223,Quartiere 4,False,25.927,25,2,4,0,0,0
5224,4343,Quartiere 4,True,48.611000000000004,25,2,3,0,0,1
5225,4757,Quartiere 4,False,3.659,25,2,4,0,0,0
5225,3465,Quartiere 4,False,93.11000000000001,25,2,3,0,0,1
5225,3465,Quartiere 4,True,359.56300000000005,25,13.0,11.0,4,1,10
5226,4340,Quartiere 4,False,138.13500000000002,25,4.0,7.0,0,0,1
5226,4757,Quartiere 4,True,69.00399999999999,25,2,3,0,0,1
5258,2378,Quartiere 5,True,153.917,50.0,4.0,5.0,1,0,2
5258,6067,Quartiere 5,True,67.841,30.0,2,3,0,0,1
5259,2739,Quartiere 1,True,145.869,50.0,6.0,7.0,1,0,4
5259,5374,Quartiere 4,True,27.755999999999997,50.0,2,4,0,0,0
5260,5174,Quartiere 5,True,115.059,25,5.0,6.0,1,0,3
5260,2599,Quartiere 5,True,18.482000000000003,50.0,2,3,0,0,1
5261,3698,Quartiere 1,False,158.472,25,5.0,7.0,1,0,2
5261,3700,Quartiere 1,True,18.681,25,2,3,0,0,1
5285,328,Quartiere 4,True,11.003,25,2,4,0,0,0
5286,3977,Quartiere 4,True,28.949,25,2,3,0,0,1
5286,5285,Quartiere 4,True,10.264,25,2,3,0,0,1
5340,6019,Quartiere 4,False,109.17,25,3.0,3.0,1,0,2
5340,4940,Quartiere 4,False,64.131,25,2,4,0,0,0
5341,4701,Quartiere 4,False,31.961,25,2,3,0,0,1
5341,142,Quartiere 4,False,50.607,25,2,4,0,0,0
5342,4426,Quartiere 4,False,446.00900000000007,25,14.0,15.0,4,2,7
5342,552,Quartiere 4,True,44.253,50.0,2,3,0,0,1
5411,2634,Quartiere 5,True,24.561,25,2,3,0,0,1
5411,2694,Quartiere 5,True,148.156,25,7.0,8.0,2,0,4
5434,341,Quartiere 5,False,76.318,50.0,3.0,5.0,0,0,1
5434,1171,Quartiere 5,False,48.113,50.0,2,3,0,0,1
5434,756,Quartiere 5,False,109.87900000000002,25,3.0,5.0,0,0,1
5436,753,Quartiere 4,False,43.699,25,2,3,0,0,1
5436,4157,Quartiere 4,False,43.147,25,2,3,0,0,1
5436,1450,Quartiere 4,False,271.51300000000003,25,8.0,7.0,3,1,5
5495,748,Quartiere 5,False,255.35299999999998,25,7.0,7.0,1,1,5
5495,5806,Quartiere 5,False,36.83,25,2,3,0,0,1
5495,5496,Quartiere 5,False,28.273,25,2,4,0,0,0
5496,5495,Quartiere 5,False,28.273,25,2,3,0,0,1
5497,498,Quartiere 5,True,5.991,25,2,3,0,0,1
5498,159,Quartiere 5,False,274.93999999999994,25,13.0,16.0,3,2,5
5498,2381,Quartiere 5,True,19.074,25,2,3,0,0,1
5500,5198,Quartiere 4,False,165.523,25,5.0,6.0,1,0,3
5500,5494,Quartiere 4,True,15.580000000000002,25,2,4,0,0,0
5501,5199,Quartiere 4,False,216.614,25,9.0,7.0,3,1,7
5501,5500,Quartiere 4,True,14.157,25,2,3,0,0,1
5504,2390,Quartiere 5,True,28.261000000000003,25,2,4,0,0,0
5504,2996,Quartiere 5,False,36.495,25,2,3,0,0,1
5505,2115,Quartiere 5,True,15.665,25,2,3,0,0,1
5506,1229,Quartiere 4,True,95.093,30.0,3.0,5.0,0,0,1
5506,5528,Quartiere 4,True,55.239,25,2,4,0,0,0
5507,5510,Quartiere 5,True,6.12,25,2,3,0,0,1
5508,6076,Quartiere 5,True,2.904,25,2,4,0,0,0
5509,5248,Quartiere 5,True,25.605,25,2,3,0,0,1
5509,5508,Quartiere 5,True,11.481,25,2,3,0,0,1
5510,5249,Quartiere 5,True,14.068,25,2,3,0,0,1
5510,6074,Quartiere 5,True,15.816,25,2,3,0,0,1
5511,4958,Quartiere 1,True,8.653,25,2,3,0,0,1
5512,3586,Quartiere 1,True,14.277000000000001,25,2,3,0,0,1
5512,4751,Quartiere 1,True,29.951,25,2,3,0,0,1
5513,4574,Quartiere 4,True,374.7120000000001,50.0,13.0,12.0,4,1,9
5513,3086,Quartiere 4,True,23.288000000000004,25,2,3,0,0,1
5523,5524,Quartiere 5,True,1.204,25,2,3,0,0,1
5523,41,Quartiere 5,True,19.752,25,2,4,0,0,0
5524,801,Quartiere 5,True,21.314999999999998,25,2,3,0,0,1
5524,35,Quartiere 5,True,13.168,25,2,3,0,0,1
5525,1559,Quartiere 5,False,98.52699999999999,25,4.0,6.0,1,0,1
5525,472,Quartiere 5,True,22.32,25,2,3,0,0,1
5528,3883,Quartiere 4,False,107.715,25,4.0,6.0,1,0,1
5528,27,Quartiere 4,True,49.833,25,2,3,0,0,1
5529,1560,Quartiere 5,False,102.292,25,2,4,0,0,0
5530,1028,Quartiere 5,True,2.481,50.0,2,4,0,0,0
5531,5532,Quartiere 5,True,2.8440000000000003,50.0,2,3,0,0,1
5532,5533,Quartiere 5,True,12.131,50.0,2,3,0,0,1
5532,4907,Quartiere 5,True,14.947,50.0,2,3,0,0,1
5533,5534,Quartiere 5,True,2.911,50.0,2,3,0,0,1
5534,1342,Quartiere 5,True,38.25,50.0,2,4,0,0,0
5534,4929,Quartiere 5,True,10.841999999999999,50.0,2,3,0,0,1
5542,5985,Quartiere 5,True,56.331999999999994,25,2,4,0,0,0
5543,4485,Quartiere 5,True,60.135999999999996,50.0,2,4,0,0,0
5590,5604,Quartiere 5,True,22.001,25,2,4,0,0,0
5590,908,Quartiere 5,False,10.622,25,2,3,0,0,1
5590,5603,Quartiere 5,False,91.441,25,4.0,5.0,1,0,2
5591,5593,Quartiere 5,True,28.609,25,2,3,0,0,1
5591,5592,Quartiere 5,False,44.648,25,2,3,0,0,1
5592,5591,Quartiere 5,False,44.648,25,2,3,0,0,1
5593,5594,Quartiere 5,True,18.238,25,2,3,0,0,1
5593,5087,Quartiere 5,False,40.900999999999996,25,2,3,0,0,1
5594,5600,Quartiere 5,True,49.954,25,2,3,0,0,1
5595,5599,Quartiere 5,False,51.072,25,2,3,0,0,1
5595,5594,Quartiere 5,True,23.569000000000003,25,2,3,0,0,1
5596,5598,Quartiere 5,False,51.807,25,2,3,0,0,1
5596,5595,Quartiere 5,True,26.012999999999998,25,2,4,0,0,0
5597,2831,Quartiere 5,False,12.696,25,2,3,0,0,1
5598,5596,Quartiere 5,False,51.807,25,2,4,0,0,0
5599,5595,Quartiere 5,False,51.072,25,2,3,0,0,1
5600,447,Quartiere 5,True,32.261,25,2,3,0,0,1
5600,2831,Quartiere 5,True,91.34099999999998,25,2,3,0,0,1
5601,5602,Quartiere 5,True,36.577,25,2,4,0,0,0
5602,5606,Quartiere 5,True,18.988,25,2,3,0,0,1
5602,5603,Quartiere 5,True,58.818000000000005,25,2,3,0,0,1
5603,5590,Quartiere 5,False,91.441,25,4.0,6.0,1,0,1
5603,909,Quartiere 5,False,85.35900000000001,25,3.0,4.0,0,0,2
5604,5605,Quartiere 5,True,72.663,25,3.0,4.0,0,0,2
5605,5591,Quartiere 5,True,68.807,25,2,4,0,0,0
5605,5600,Quartiere 5,True,48.424,25,2,3,0,0,1
5606,5601,Quartiere 5,True,18.151,25,2,4,0,0,0
5606,5604,Quartiere 5,True,58.928,25,2,3,0,0,1
5639,1049,Quartiere 2,False,301.536,25,11.0,13.0,3,1,5
5639,5640,Quartiere 2,False,384.93199999999996,25,13.0,16.0,2,1,7
5639,4356,Quartiere 2,False,23.527,25,2,4,0,0,0
5640,673,Quartiere 2,False,548.718,25,18.0,19.0,6,2,9
5640,5641,Quartiere 2,False,218.703,25,6.0,7.0,1,0,4
5640,5639,Quartiere 2,False,384.932,25,12.0,13.0,4,1,6
5641,927,Quartiere 2,False,287.68499999999995,25,11.0,10.0,3,2,7
5641,2525,Quartiere 2,False,689.0039999999999,25,25.0,20.0,8,4,18
5641,5640,Quartiere 2,False,218.703,25,9.0,10.0,1,1,6
5642,893,Quartiere 5,True,103.73100000000001,25,3.0,5.0,0,0,1
5642,5910,Quartiere 5,False,31.375999999999998,25,2,3,0,0,1
5644,2264,Quartiere 5,True,21.744999999999997,25,2,3,0,0,1
5644,6097,Quartiere 1,True,68.814,25,2,3,0,0,1
5645,5295,Quartiere 5,True,24.342,25,2,4,0,0,0
5645,5646,Quartiere 5,True,23.927,25,2,3,0,0,1
5646,5244,Quartiere 5,True,57.775,25,2,4,0,0,0
5690,5017,Quartiere 4,False,63.818999999999996,25,2,3,0,0,1
5751,4596,Quartiere 2,True,22.466,25,2,3,0,0,1
5751,5752,Quartiere 2,True,12.956,25,2,3,0,0,1
5752,5753,Quartiere 2,True,0.963,25,2,3,0,0,1
5753,778,Quartiere 2,True,22.253,25,2,3,0,0,1
5753,5754,Quartiere 2,True,11.033000000000001,25,2,3,0,0,1
5754,5755,Quartiere 2,True,1.741,25,2,3,0,0,1
5755,4595,Quartiere 2,True,16.563,25,2,3,0,0,1
5755,5756,Quartiere 2,True,8.748,25,2,4,0,0,0
5756,5757,Quartiere 2,True,2.726,25,2,4,0,0,0
5757,662,Quartiere 2,True,22.015,25,2,3,0,0,1
5757,5758,Quartiere 2,True,11.350999999999999,25,2,3,0,0,1
5758,5751,Quartiere 2,True,8.729,25,2,3,0,0,1
5759,3027,Quartiere 5,False,182.021,25,7.0,9.0,1,1,3
5760,1183,Quartiere 2,True,25.813000000000002,50.0,2,3,0,0,1
5761,2153,Quartiere 2,True,90.846,25,3.0,5.0,0,0,1
5761,5763,Quartiere 2,True,121.107,50.0,5.0,7.0,1,0,2
5762,307,Quartiere 2,True,218.32699999999994,25,7.0,7.0,1,1,5
5762,1676,Quartiere 2,True,90.11699999999999,25,2,3,0,0,1
5763,2152,Quartiere 2,True,89.94600000000001,25,3.0,4.0,1,0,1
5763,5762,Quartiere 2,True,176.97400000000002,50.0,5.0,6.0,1,0,3
5767,5768,Quartiere 2,True,44.959,50.0,2,3,0,0,1
5768,5771,Quartiere 2,True,87.473,50.0,2,3,0,0,1
5769,5767,Quartiere 2,True,20.365,50.0,2,3,0,0,1
5769,1075,Quartiere 1,False,12.538,25,2,4,0,0,0
5770,1186,Quartiere 1,False,13.417,50.0,2,3,0,0,1
5770,5772,Quartiere 2,True,60.033,50.0,2,3,0,0,1
5771,1400,Quartiere 2,True,155.96500000000003,25,5.0,6.0,1,0,3
5771,1069,Quartiere 1,True,115.30399999999999,50.0,5.0,6.0,1,0,3
5772,5272,Quartiere 2,True,50.483,50.0,2,3,0,0,1
5772,1920,Quartiere 2,True,77.791,25,3.0,4.0,1,0,1
5773,5770,Quartiere 2,True,154.586,50.0,4.0,6.0,1,0,1
5774,5080,Quartiere 1,True,13.079,50.0,2,3,0,0,1
5774,5776,Quartiere 2,True,65.925,25,2,3,0,0,1
5775,5773,Quartiere 2,True,47.736000000000004,25,2,3,0,0,1
5775,1185,Quartiere 2,True,190.25,25,6.0,9.0,1,0,2
5776,5778,Quartiere 1,True,9.32,50.0,2,3,0,0,1
5777,4081,Quartiere 3,False,35.109,25,2,4,0,0,0
5777,4092,Quartiere 3,False,111.923,25,5.0,6.0,1,0,3
5777,4091,Quartiere 3,False,150.03300000000002,25,6.0,7.0,2,0,3
5778,1091,Quartiere 1,True,19.012999999999998,25,2,3,0,0,1
5780,5293,Quartiere 1,True,130.52999999999997,25,4.0,5.0,1,0,2
5780,5143,Quartiere 1,True,121.92,25,5.0,6.0,1,0,3
5821,1047,Quartiere 3,False,302.085,30.0,11.0,8.0,4,2,8
5821,5821,Quartiere 3,True,264.404,30.0,10.0,11.0,3,1,5
5822,4101,Quartiere 3,False,50.141,25,2,3,0,0,1
5822,4099,Quartiere 3,True,120.507,25,5.0,7.0,1,0,2
5825,5119,Quartiere 3,False,82.505,30.0,2,4,0,0,0
5826,833,Quartiere 3,False,80.46300000000001,25,2,3,0,0,1
5859,1047,Quartiere 3,True,55.718999999999994,30.0,2,3,0,0,1
5859,833,Quartiere 3,True,241.231,40.0,11.0,13.0,2,1,6
5860,5859,Quartiere 3,True,24.179,30.0,2,3,0,0,1
5860,832,Quartiere 3,True,32.608000000000004,30.0,2,4,0,0,0
5863,5864,Quartiere 3,False,95.73400000000001,25,3.0,3.0,1,0,2
5863,1045,Quartiere 3,True,125.453,30.0,3.0,4.0,1,0,1
5864,1496,Quartiere 3,False,94.928,25,3.0,5.0,0,0,1
5864,5863,Quartiere 3,False,95.73400000000001,25,3.0,5.0,0,0,1
5864,5109,Quartiere 3,False,44.28,25,2,3,0,0,1
5865,2262,Quartiere 5,True,150.84799999999998,50.0,7.0,8.0,2,0,4
5865,1167,Quartiere 5,True,74.033,25,2,3,0,0,1
5866,5867,Quartiere 2,False,99.53200000000001,25,4.0,6.0,0,0,2
5866,2078,Quartiere 2,True,79.651,25,2,3,0,0,1
5867,3934,Quartiere 2,False,12.395,25,2,3,0,0,1
5867,5866,Quartiere 2,False,99.53200000000001,25,2,3,0,0,1
5867,2084,Quartiere 2,True,75.349,50.0,3.0,5.0,0,0,1
5868,5869,Quartiere 1,False,16.05,25,2,3,0,0,1
5868,3737,Quartiere 1,False,42.491,25,2,3,0,0,1
5868,5870,Quartiere 1,False,31.61,25,2,4,0,0,0
5869,5868,Quartiere 1,False,16.05,25,2,3,0,0,1
5870,5868,Quartiere 1,False,31.61,25,2,3,0,0,1
5871,1262,Quartiere 3,False,312.4959999999999,50.0,12.0,14.0,2,2,6
5871,3738,Quartiere 1,False,426.25400000000013,50.0,12.0,15.0,2,2,5
5871,5873,Quartiere 3,False,427.10200000000003,25,18.0,17.0,6,2,11
5872,2937,Quartiere 1,False,52.774,25,2,3,0,0,1
5873,5871,Quartiere 3,False,427.102,25,14.0,16.0,3,2,7
5874,5268,Quartiere 1,False,89.305,25,2,4,0,0,0
5874,5875,Quartiere 1,True,28.932999999999996,25,2,3,0,0,1
5875,5876,Quartiere 1,True,28.709000000000007,25,2,3,0,0,1
5876,5877,Quartiere 1,True,9.797,25,2,3,0,0,1
5876,5880,Quartiere 1,False,197.057,25,9.0,8.0,3,1,6
5877,399,Quartiere 1,True,17.18,25,2,3,0,0,1
5877,5878,Quartiere 1,True,20.467,25,2,3,0,0,1
5878,5879,Quartiere 1,True,17.243,25,2,3,0,0,1
5879,5874,Quartiere 1,True,26.86,25,2,3,0,0,1
5879,5875,Quartiere 1,True,20.364,25,2,3,0,0,1
5880,5876,Quartiere 1,False,197.057,25,7.0,9.0,1,0,4
5880,4677,Quartiere 1,False,87.56899999999999,25,3.0,4.0,1,0,1
5880,4673,Quartiere 1,False,56.83500000000001,25,2,3,0,0,1
5880,5887,Quartiere 1,False,46.923,25,2,3,0,0,1
5881,4677,Quartiere 1,False,2.35,25,2,3,0,0,1
5881,5882,Quartiere 1,False,24.965,25,2,3,0,0,1
5881,5883,Quartiere 1,False,78.031,25,3.0,5.0,0,0,1
5882,5881,Quartiere 1,False,24.965,25,2,3,0,0,1
5883,5885,Quartiere 1,False,27.438,25,2,3,0,0,1
5883,5884,Quartiere 1,False,29.469,25,2,3,0,0,1
5883,5881,Quartiere 1,False,78.031,25,3.0,3.0,1,0,2
5884,5883,Quartiere 1,False,29.469,25,2,3,0,0,1
5885,5883,Quartiere 1,False,27.438,25,2,3,0,0,1
5885,5886,Quartiere 1,False,78.078,25,2,3,0,0,1
5885,4901,Quartiere 1,False,15.101,25,2,3,0,0,1
5886,4677,Quartiere 1,False,25.118,25,2,4,0,0,0
5886,398,Quartiere 1,False,31.592,25,2,3,0,0,1
5886,5885,Quartiere 1,False,78.078,25,3.0,5.0,0,0,1
5887,4877,Quartiere 1,False,105.729,25,4.0,5.0,0,0,3
5887,5880,Quartiere 1,False,46.923,25,2,3,0,0,1
5887,399,Quartiere 1,False,171.733,25,6.0,8.0,2,0,2
5888,5889,Quartiere 1,False,122.83800000000002,25,6.0,6.0,1,1,4
5888,4877,Quartiere 1,True,43.55,25,2,3,0,0,1
5889,4675,Quartiere 1,True,42.117000000000004,25,2,3,0,0,1
5889,5888,Quartiere 1,False,122.838,25,4.0,5.0,1,0,2
5890,3258,Quartiere 1,True,147.68,50.0,5.0,7.0,1,0,2
5891,5895,Quartiere 5,False,172.82899999999998,25,5.0,6.0,1,0,3
5891,5894,Quartiere 5,False,48.854,25,2,3,0,0,1
5891,5898,Quartiere 5,False,160.30399999999997,25,5.0,7.0,1,0,2
5892,6064,Quartiere 5,False,54.080999999999996,25,2,3,0,0,1
5892,2314,Quartiere 5,True,57.415000000000006,25,2,4,0,0,0
5893,1029,Quartiere 5,True,55.629,25,2,3,0,0,1
5893,5253,Quartiere 5,True,211.612,25,8.0,8.0,2,1,5
5894,5253,Quartiere 5,True,15.64,25,2,3,0,0,1
5894,5891,Quartiere 5,False,48.854,25,2,3,0,0,1
5895,5891,Quartiere 5,False,172.82900000000004,25,5.0,6.0,1,0,3
5895,6064,Quartiere 5,False,38.562000000000005,25,2,3,0,0,1
5895,4836,Quartiere 5,False,59.549,25,2,4,0,0,0
5896,2358,Quartiere 5,False,7.762,50.0,2,4,0,0,0
5896,2131,Quartiere 5,False,51.728,50.0,2,3,0,0,1
5896,4838,Quartiere 5,False,35.926,25,2,3,0,0,1
5897,5898,Quartiere 5,True,74.087,25,2,4,0,0,0
5897,5899,Quartiere 5,True,134.07600000000002,25,6.0,9.0,1,0,2
5898,5891,Quartiere 5,False,160.304,25,5.0,7.0,1,0,2
5898,5901,Quartiere 5,False,42.628,25,2,3,0,0,1
5899,5909,Quartiere 5,False,15.629,50.0,2,3,0,0,1
5899,5900,Quartiere 5,False,50.75,50.0,2,4,0,0,0
5900,4629,Quartiere 5,False,54.62,50.0,2,4,0,0,0
5900,4629,Quartiere 5,True,244.49099999999999,25,7.0,8.0,1,0,5
5900,5899,Quartiere 5,False,50.75,50.0,2,3,0,0,1
5901,393,Quartiere 5,False,70.513,25,2,3,0,0,1
